@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 {'1','2'}
@attribute V5 {'1','2'}
@attribute V6 {'1','2','3','4','5','6'}
@attribute Class {'1','2'}
@data
0.756204786532807,0.706378649112929,-0.217652593922361,'2','1','1','2'
0.117518311420639,-0.582745504130446,-0.608925707470603,'1','1','1','2'
0.245255606443073,0.694101276224897,-0.591423262106462,'2','1','1','2'
-0.137956278624228,-0.509081266802253,-0.173845502515804,'1','1','1','2'
-0.0102189836017946,3.9414664051094,1.2148970701344,'2','1','1','2'
-1.1598546388037,-0.533636012578317,-0.329736214914466,'1','1','1','2'
-0.521168163691529,0.362612208248029,-0.503639152639329,'1','1','1','2'
-0.393430868669095,-0.613438936350526,-0.129936455116836,'2','1','1','2'
0.628467491510373,0.264393225143772,2.00104574229612,'2','1','1','2'
-0.521168163691529,-0.103927961497192,-0.463706388944446,'1','1','1','2'
-0.137956278624228,0.356473521804014,0.229866242106758,'2','1','1','2'
1.26715396662254,-0.852847707667153,-0.642401258312696,'2','1','1','1'
-0.265693573646661,-1.00631486876755,-0.642401258312696,'2','1','1','1'
-0.393430868669095,-0.564329444798398,-0.374358954260322,'2','1','1','2'
0.372992901465506,-0.895818512775266,-0.497555778425385,'2','1','1','2'
1.13941667160011,-0.103927961497192,0.497568692851091,'2','1','1','2'
1.01167937657767,0.387166954024094,0.202881889448259,'2','1','1','2'
-0.265693573646661,-0.226701690377514,-0.642401258312696,'2','1','6','1'
1.01167937657767,4.07037882043374,1.22009682574744,'2','2','1','2'
1.77810314671227,0.0188457673831287,-0.642401258312696,'1','1','4','1'
0.372992901465506,-0.625716309238558,-0.495108834607486,'2','1','1','2'
-0.90438004875883,-0.914234572107314,-0.642401258312696,'1','1','2','1'
0.245255606443073,-0.840570334779121,0.100246190419709,'2','1','1','2'
0.50073019648794,0.387166954024094,-0.0624755734705867,'1','1','2','2'
1.39489126164497,1.08697720864193,-0.514684385150679,'2','1','1','2'
-0.265693573646661,0.700239962668913,1.06434205467199,'1','1','1','2'
-1.28759193382613,0.288947970919837,-0.642401258312696,'1','2','1','1'
-1.28759193382613,-1.14750465697992,-0.393696607487886,'1','1','1','2'
0.245255606443073,-0.533636012578317,-0.642401258312696,'2','1','1','1'
1.01167937657767,1.3079699206265,4.56676829135584,'2','1','1','2'
-1.28759193382613,-0.822154275447073,-0.497317881109756,'1','1','1','2'
-0.393430868669095,-0.103927961497192,0.777607818677332,'1','1','2','2'
